Order_ID,Order_Date,Shipping_Date,Aging,Ship_Mode,Product_Category,Product, Sales ,Quantity,Discount, Profit , Shipping_Cost ,Order_Priority,Customer_ID,Customer_Name,Segment,City,State,Country,Region
AU-2015-1547,1/14/2023,1/22/2023,8,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,2,0.03, $27.2 , $2.7 ,Critical,AN-001547,Mcintosh Van,Home Office,Scottsdale,Arizona,United States,West
AU-2015-1552,1/4/2023,1/5/2023,1,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,5,0.02, $26.2 , $2.6 ,High,NA-001552,Vasquez Dona,Consumer,Shuangyashan,Heilongjiang,China,North Asia
AU-2015-1568,1/11/2023,1/21/2023,10,First Class,Auto & Accessories,Car Speakers, $211.0 ,4,0.02, $114.1 , $11.4 ,High,EN-001568,Salinas Reiten,Corporate,San Pedro Sula,Cortés,Honduras,Central
AU-2015-1589,1/27/2023,2/1/2023,5,First Class,Auto & Accessories,Tyre, $250.0 ,1,0.04, $160.0 , $16.0 ,Medium,LY-001589,Juarez Shonely,Consumer,Guanambi,Bahia,Brazil,South
AU-2015-1602,1/27/2023,1/28/2023,1,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,5,0.02, $127.9 , $12.8 ,High,PS-001602,Olsen Phelps,Corporate,San Francisco,California,United States,West
AU-2015-1650,1/1/2023,1/11/2023,10,First Class,Auto & Accessories,Car Body Covers, $117.0 ,5,0.02, $25.3 , $2.5 ,High,UM-001650,Hood Mitchum,Home Office,Roodepoort,Gauteng,South Africa,Africa
AU-2015-1651,1/4/2023,1/9/2023,5,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,3,0.02, $30.9 , $3.1 ,High,NS-001651,Perkins Cousins,Consumer,Baghdad,Baghdad,Iraq,EMEA
AU-2015-1670,1/4/2023,1/13/2023,9,First Class,Auto & Accessories,Tyre, $250.0 ,3,0.02, $155.0 , $15.5 ,Critical,BS-001670,Patton Jacobs,Consumer,Los Patios,Norte de Santander,Colombia,South
AU-2015-1674,1/18/2023,1/22/2023,4,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,4,0.01, $141.8 , $14.2 ,Medium,ER-001674,Richards Drucker,Corporate,San Miguelito,Panama,Panama,Central
AU-2015-1692,1/8/2023,1/18/2023,10,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,3,0.02, $137.1 , $13.7 ,High,DY-001692,Bush Grady,Corporate,Melbourne,Victoria,Australia,Oceania
AU-2015-1709,1/27/2023,2/3/2023,7,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,4,0.03, $20.3 , $2.0 ,High,EN-001709,Skinner Nguyen,Corporate,Pertuis,Provence-Alpes-Côte d'Azur,France,Central
AU-2015-1717,1/31/2023,2/2/2023,2,First Class,Auto & Accessories,Car Mat, $54.0 ,3,0.03, $18.0 , $1.8 ,Critical,ED-001717,Everett Sweed,Consumer,Cairo,Al Qahirah,Egypt,Africa
AU-2015-1734,1/4/2023,1/9/2023,5,First Class,Auto & Accessories,Bike Tyres, $72.0 ,2,0.05, $36.0 , $3.6 ,High,OY-001734,Norman Joy,Home Office,Pinar del Río,Pinar del Río,Cuba,Caribbean
AU-2015-1749,1/29/2023,2/1/2023,3,First Class,Auto & Accessories,Car Body Covers, $117.0 ,2,0.01, $34.7 , $3.5 ,Critical,NS-001749,Hayes Burns,Consumer,Oslo,Oslo,Norway,North
AU-2015-1763,1/25/2023,1/27/2023,2,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,2,0.01, $31.7 , $3.2 ,Medium,ER-001763,Meyers Pelletier,Corporate,Los Angeles,California,United States,West
AU-2015-1773,1/14/2023,1/22/2023,8,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,5,0.01, $139.5 , $13.9 ,Medium,GA-001773,Stephens Crebagga,Consumer,Minuf,Al Minufiyah,Egypt,Africa
AU-2015-1775,1/7/2023,1/13/2023,6,First Class,Auto & Accessories,Car Speakers, $211.0 ,4,0.02, $114.1 , $11.4 ,Medium,IG-001775,Bass Ludwig,Consumer,Waynesboro,Virginia,United States,South
AU-2015-1779,1/4/2023,1/13/2023,9,First Class,Auto & Accessories,Bike Tyres, $72.0 ,3,0.04, $24.0 , $2.4 ,Critical,EY-001779,Carpenter Decherney,Corporate,Diyarbakir,Diyarbakir,Turkey,EMEA
AU-2015-1789,1/31/2023,2/4/2023,4,First Class,Auto & Accessories,Car Mat, $54.0 ,4,0.01, $13.5 , $1.4 ,Critical,IO-001789,Walter Seio,Consumer,Pasadena,California,United States,West
AU-2015-1791,1/26/2023,1/27/2023,1,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,1,0.02, $146.4 , $14.6 ,Critical,AM-001791,Barry Willingham,Corporate,Aurora,Colorado,United States,West
AU-2015-1795,1/13/2023,1/22/2023,9,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,4,0.02, $28.6 , $2.9 ,Medium,TZ-001795,Prince Schwartz,Consumer,Melbourne,Victoria,Australia,Oceania
AU-2015-1805,1/22/2023,1/23/2023,1,First Class,Auto & Accessories,Tyre, $250.0 ,3,0.05, $132.5 , $13.3 ,High,DS-001805,Dixon Childs,Corporate,Riyadh,Ar Riyad,Saudi Arabia,EMEA
AU-2015-1810,1/18/2023,1/21/2023,3,First Class,Auto & Accessories,Car Media Players, $140.0 ,4,0.03, $43.2 , $4.3 ,High,OS-001810,Browning Staavos,Corporate,San Francisco,California,United States,West
AU-2015-1814,1/31/2023,2/3/2023,3,First Class,Auto & Accessories,Tyre, $250.0 ,3,0.05, $132.5 , $13.3 ,High,NO-001814,Garrison Perrino,Consumer,Wetzlar,Hesse,Germany,Central
AU-2015-1829,1/2/2023,1/7/2023,5,First Class,Auto & Accessories,Car Speakers, $211.0 ,3,0.03, $112.0 , $11.2 ,High,ER-001829,Calhoun Poirier,Consumer,Edinburgh,Scotland,United Kingdom,North
AU-2015-1831,1/14/2023,1/23/2023,9,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,2,0.05, $26.2 , $2.6 ,Medium,LY-001831,Floyd Kelly,Consumer,Wuchuan,Guangdong,China,North Asia
AU-2015-1853,1/30/2023,2/1/2023,2,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,5,0.05, $5.5 , $0.6 ,High,ER-001853,Coleman Bremer,Consumer,Port Harcourt,Rivers,Nigeria,Africa
AU-2015-1857,1/12/2023,1/15/2023,3,First Class,Auto & Accessories,Car Body Covers, $117.0 ,4,0.03, $23.0 , $2.3 ,High,TT-001857,Shepard Witt,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia
AU-2015-1864,1/6/2023,1/7/2023,1,First Class,Auto & Accessories,Car Media Players, $140.0 ,3,0.05, $39.0 , $3.9 ,Medium,AM-001864,Barry Willingham,Corporate,Saltillo,Coahuila,Mexico,North
AU-2015-1880,1/30/2023,2/2/2023,3,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,2,0.01, $31.7 , $3.2 ,Critical,RN-001880,Rogers Bern,Corporate,Los Angeles,California,United States,West
AU-2015-1889,1/12/2023,1/22/2023,10,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,2,0.03, $27.2 , $2.7 ,High,KE-001889,Frank Ludtke,Home Office,Seattle,Washington,United States,West
AU-2015-1922,1/18/2023,1/21/2023,3,First Class,Auto & Accessories,Tyre, $250.0 ,2,0.04, $150.0 , $15.0 ,Critical,AM-001922,Mckee Sundaresam,Home Office,Philadelphia,Pennsylvania,United States,East
AU-2015-1945,1/8/2023,1/12/2023,4,First Class,Auto & Accessories,Car Media Players, $140.0 ,5,0.04, $32.0 , $3.2 ,Critical,KA-001945,Deleon Pisteka,Corporate,Florence,Tuscany,Italy,South
AU-2015-1948,1/18/2023,1/20/2023,2,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,3,0.05, $20.3 , $2.0 ,High,ND-001948,Henry Chand,Consumer,Antwerp,Antwerp,Belgium,Central
AU-2015-1949,1/4/2023,1/6/2023,2,First Class,Auto & Accessories,Tyre, $250.0 ,3,0.03, $147.5 , $14.8 ,High,DD-001949,Griffin Budd,Corporate,Kuala Lumpur,Kuala Lumpur,Malaysia,Southeast Asia
AU-2015-1954,1/27/2023,2/5/2023,9,First Class,Auto & Accessories,Car Media Players, $140.0 ,4,0.05, $32.0 , $3.2 ,Critical,CO-001954,Copeland Lomonaco,Corporate,Celle,Lower Saxony,Germany,Central
AU-2015-1955,1/17/2023,1/26/2023,9,First Class,Auto & Accessories,Car Speakers, $211.0 ,4,0.01, $122.6 , $12.3 ,Medium,IN-001955,Cain Mccrossin,Home Office,Ho Chi Minh City,Ho Chí Minh City,Vietnam,Southeast Asia
AU-2015-1980,1/25/2023,2/4/2023,10,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,2,0.02, $141.8 , $14.2 ,Critical,RD-001980,Bell Bickford,Consumer,Boulogne-Billancourt,Ile-de-France,France,Central
AU-2015-1988,1/20/2023,1/24/2023,4,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,5,0.01, $28.3 , $2.8 ,High,AS-001988,Wise Koutras,Corporate,Liverpool,England,United Kingdom,North
AU-2015-1989,1/22/2023,1/28/2023,6,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,5,0.01, $139.5 , $13.9 ,High,ON-001989,Cox Blanton,Consumer,Strasbourg,Alsace,France,Central
AU-2015-1994,1/28/2023,2/2/2023,5,First Class,Auto & Accessories,Tyre, $250.0 ,4,0.05, $120.0 , $12.0 ,Medium,CK-001994,Morton Mackendrick,Corporate,Kinshasa,Kinshasa,Democratic Republic of the Congo,Africa
AU-2015-1999,1/1/2023,1/9/2023,8,First Class,Auto & Accessories,Car Media Players, $140.0 ,4,0.02, $48.8 , $4.9 ,High,CK-001999,Nicholson Murdock,Consumer,Istanbul,Istanbul,Turkey,EMEA
AU-2015-2009,1/18/2023,1/24/2023,6,First Class,Auto & Accessories,Car Speakers, $211.0 ,4,0.04, $97.2 , $9.7 ,High,ON-002009,Hoover Patterson,Home Office,Palma Soriano,Santiago de Cuba,Cuba,Caribbean
AU-2015-2020,1/20/2023,1/28/2023,8,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,4,0.05, $14.4 , $1.4 ,High,TZ-002020,Casey Mautz,Consumer,La Roche-sur-Yon,Pays de la Loire,France,Central
AU-2015-2039,1/29/2023,2/6/2023,8,First Class,Auto & Accessories,Tyre, $250.0 ,5,0.03, $132.5 , $13.3 ,Critical,AY-002039,Dickerson Moray,Home Office,Acayucan,Veracruz,Mexico,North
AU-2015-2048,1/25/2023,1/26/2023,1,First Class,Auto & Accessories,Tyre, $250.0 ,5,0.04, $120.0 , $12.0 ,Critical,ER-002048,Drake Macallister,Consumer,Seoul,Seoul,South Korea,North Asia
AU-2015-2050,1/14/2023,1/20/2023,6,First Class,Auto & Accessories,Car Mat, $54.0 ,4,0.01, $13.5 , $1.4 ,High,ON-002050,Barron Thompson,Home Office,Gold Coast,Queensland,Australia,Oceania
AU-2015-2071,1/28/2023,2/5/2023,8,First Class,Auto & Accessories,Car Media Players, $140.0 ,3,0.01, $55.8 , $5.6 ,Medium,ED-002071,Everett Sweed,Consumer,Chinandega,Chinandega,Nicaragua,Central
AU-2015-2093,1/9/2023,1/18/2023,9,First Class,Auto & Accessories,Tyre, $250.0 ,1,0.03, $162.5 , $16.3 ,Critical,AS-002093,Porter Cazamias,Consumer,Lusaka,Lusaka,Zambia,Africa
AU-2015-2113,1/17/2023,1/24/2023,7,First Class,Auto & Accessories,Car Mat, $54.0 ,3,0.05, $18.0 , $1.8 ,Critical,LT-002113,Dyer Overfelt,Consumer,San Luis Potosí,San Luis Potosí,Mexico,North
AU-2015-2115,1/25/2023,2/1/2023,7,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,5,0.03, $116.4 , $11.6 ,Medium,LD-002115,White Armold,Consumer,Paris,Ile-de-France,France,Central
AU-2015-2121,1/15/2023,1/23/2023,8,First Class,Auto & Accessories,Bike Tyres, $72.0 ,2,0.02, $36.0 , $3.6 ,Medium,ON-002121,Roman Monton,Consumer,Santo Domingo,Santo Domingo,Dominican Republic,Caribbean
AU-2015-2122,1/12/2023,1/18/2023,6,First Class,Auto & Accessories,Car Mat, $54.0 ,5,0.04, $10.8 , $1.1 ,High,IN-002122,Peterson Blumstein,Corporate,Arlington,Texas,United States,Central
AU-2015-2126,1/6/2023,1/10/2023,4,First Class,Auto & Accessories,Car Speakers, $211.0 ,5,0.03, $99.4 , $9.9 ,Medium,CH-002126,Bates Gockenbach,Consumer,Apodaca,Nuevo León,Mexico,North
AU-2015-2127,1/26/2023,2/2/2023,7,First Class,Auto & Accessories,Car Body Covers, $117.0 ,4,0.03, $23.0 , $2.3 ,High,KS-002127,Delgado Hooks,Consumer,Guadalajara,Jalisco,Mexico,North
AU-2015-2144,1/29/2023,2/7/2023,9,First Class,Auto & Accessories,Car Speakers, $211.0 ,5,0.04, $88.8 , $8.9 ,High,LE-002144,Reid Engle,Home Office,Brest,Brittany,France,Central
AU-2015-2155,1/1/2023,1/11/2023,10,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,3,0.02, $30.9 , $3.1 ,High,LD-002155,Medina Fjeld,Home Office,Santa Catarina,Nuevo León,Mexico,North
AU-2015-2156,1/13/2023,1/16/2023,3,First Class,Auto & Accessories,Tyre, $250.0 ,4,0.01, $160.0 , $16.0 ,High,IS-002156,Haynes Goranitis,Consumer,Buca,Izmir,Turkey,EMEA
AU-2015-2193,1/2/2023,1/7/2023,5,First Class,Auto & Accessories,Bike Tyres, $72.0 ,1,0.04, $72.0 , $7.2 ,High,SS-002193,Flynn Moss,Home Office,Haifa,Haifa,Israel,EMEA
AU-2015-2200,1/26/2023,1/31/2023,5,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,3,0.01, $34.5 , $3.4 ,Critical,AN-002200,Kramer O'Brian,Consumer,Seoul,Seoul,South Korea,North Asia
AU-2015-2202,1/5/2023,1/7/2023,2,First Class,Auto & Accessories,Bike Tyres, $72.0 ,1,0.04, $72.0 , $7.2 ,High,WN-002202,Butler Brown,Corporate,Santa Clara,Villa Clara,Cuba,Caribbean
AU-2015-2213,1/10/2023,1/11/2023,1,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,2,0.03, $27.2 , $2.7 ,Critical,TT-002213,Gates Moffitt,Corporate,Kawasaki,Fukuoka,Japan,North Asia
AU-2015-2224,1/14/2023,1/24/2023,10,First Class,Auto & Accessories,Car Media Players, $140.0 ,4,0.03, $43.2 , $4.3 ,High,ON-002224,Franklin Dickinson,Consumer,Conselheiro Lafaiete,Minas Gerais,Brazil,South
AU-2015-2231,1/30/2023,2/8/2023,9,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,2,0.01, $31.7 , $3.2 ,Critical,CH-002231,Kerr Toch,Corporate,Vadodara,Gujarat,India,Central Asia
AU-2015-2235,1/16/2023,1/25/2023,9,First Class,Auto & Accessories,Car Body Covers, $117.0 ,5,0.05, $7.8 , $0.8 ,Critical,AY-002235,Lowe Gannaway,Corporate,Oradea,Bihor,Romania,EMEA
AU-2015-2254,1/8/2023,1/15/2023,7,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,1,0.03, $34.5 , $3.4 ,High,IN-002254,Ward Blumstein,Corporate,La Ceiba,Atlántida,Honduras,Central
AU-2015-2256,1/28/2023,1/29/2023,1,First Class,Auto & Accessories,Bike Tyres, $72.0 ,2,0.05, $36.0 , $3.6 ,High,LL-002256,Cruz Carroll,Consumer,Apopa,San Salvador,El Salvador,Central
AU-2015-2272,1/15/2023,1/19/2023,4,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,3,0.05, $20.3 , $2.0 ,Critical,AN-002272,Vincent Peterman,Home Office,Antwerp,Antwerp,Belgium,Central
AU-2015-2288,1/23/2023,2/1/2023,9,First Class,Auto & Accessories,Car Speakers, $211.0 ,1,0.03, $124.7 , $12.5 ,High,AS-002288,Tran Matthias,Consumer,Anantapur,Andhra Pradesh,India,Central Asia
AU-2015-2297,1/23/2023,1/31/2023,8,First Class,Auto & Accessories,Car Speakers, $211.0 ,5,0.01, $120.5 , $12.0 ,Critical,RE-002297,Vazquez Moore,Consumer,Wollongong,New South Wales,Australia,Oceania
AU-2015-2302,1/5/2023,1/14/2023,9,First Class,Auto & Accessories,Car Mat, $54.0 ,3,0.04, $18.0 , $1.8 ,Medium,LE-002302,Owens Carlisle,Consumer,Clamart,Ile-de-France,France,Central
AU-2015-2303,1/7/2023,1/14/2023,7,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,5,0.02, $22.6 , $2.3 ,High,LE-002303,Jacobs Engle,Consumer,San José de Guanipa,Anzoátegui,Venezuela,South
AU-2015-2310,1/15/2023,1/20/2023,5,First Class,Auto & Accessories,Bike Tyres, $72.0 ,1,0.01, $72.0 , $7.2 ,High,LL-002310,Wells Castell,Consumer,Chengdu,Sichuan,China,North Asia
AU-2015-2320,1/31/2023,2/2/2023,2,First Class,Auto & Accessories,Car Mat, $54.0 ,4,0.04, $13.5 , $1.4 ,Critical,CY-002320,Simon Lacy,Corporate,Caloundra,Queensland,Australia,Oceania
AU-2015-2338,1/27/2023,1/30/2023,3,First Class,Auto & Accessories,Car Mat, $54.0 ,1,0.05, $54.0 , $5.4 ,High,IS-002338,Saunders Kotsonis,Consumer,Nueva Gerona,Isla de la Juventud,Cuba,Caribbean
AU-2015-2344,1/25/2023,1/30/2023,5,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,5,0.04, $14.4 , $1.4 ,High,BS-002344,Ortega Jacobs,Consumer,Gladbeck,North Rhine-Westphalia,Germany,Central
AU-2015-2359,1/5/2023,1/7/2023,2,First Class,Auto & Accessories,Car Media Players, $140.0 ,4,0.02, $48.8 , $4.9 ,High,ON-002359,Branch Thornton,Corporate,Sydney,New South Wales,Australia,Oceania
AU-2015-2365,1/27/2023,2/4/2023,8,First Class,Auto & Accessories,Car Mat, $54.0 ,1,0.04, $54.0 , $5.4 ,High,DE-002365,Watts Gnade,Home Office,Glasgow,Scotland,United Kingdom,North
AU-2015-2404,1/29/2023,1/30/2023,1,First Class,Auto & Accessories,Car Media Players, $140.0 ,3,0.01, $55.8 , $5.6 ,High,KS-002404,Flores Brooks,Home Office,Morelia,Michoacán,Mexico,North
AU-2015-2443,1/23/2023,1/30/2023,7,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,1,0.02, $35.6 , $3.6 ,Medium,EK-002443,Mueller Pistek,Home Office,Hanoi,Th? Dô Hà N?i,Vietnam,Southeast Asia
AU-2015-2447,1/31/2023,2/8/2023,8,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,3,0.03, $23.7 , $2.4 ,Medium,SS-002447,Austin Demoss,Home Office,Sydney,New South Wales,Australia,Oceania
AU-2015-2460,1/12/2023,1/21/2023,9,First Class,Auto & Accessories,Car Body Covers, $117.0 ,4,0.01, $32.3 , $3.2 ,High,AS-002460,Goodman Jas,Consumer,Nakhon Ratchasima,Nakhon Ratchasima,Thailand,Southeast Asia
AU-2015-2467,1/10/2023,1/11/2023,1,First Class,Auto & Accessories,Car Media Players, $140.0 ,4,0.03, $43.2 , $4.3 ,Medium,SE-002467,Blankenship Reese,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia
AU-2015-2494,1/24/2023,1/26/2023,2,First Class,Auto & Accessories,Car Media Players, $140.0 ,2,0.05, $46.0 , $4.6 ,Medium,EY-002494,Wallace Caffey,Corporate,Yancheng,Jiangsu,China,North Asia
AU-2015-2511,1/15/2023,1/24/2023,9,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,3,0.01, $144.1 , $14.4 ,High,NA-002511,Wilkerson Medina,Consumer,Rybnik,Silesia,Poland,EMEA
AU-2015-2517,1/29/2023,2/4/2023,6,First Class,Auto & Accessories,Bike Tyres, $72.0 ,4,0.05, $18.0 , $1.8 ,High,CH-002517,Trevino Reichenbach,Consumer,Jakarta,Jakarta,Indonesia,Southeast Asia
AU-2015-2524,1/17/2023,1/25/2023,8,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,5,0.02, $26.2 , $2.6 ,High,NG-002524,Burns Chung,Consumer,La Rochelle,Poitou-Charentes,France,Central
AU-2015-2525,1/16/2023,1/24/2023,8,First Class,Auto & Accessories,Tyre, $250.0 ,1,0.02, $165.0 , $16.5 ,Medium,ZA-002525,Graves Garza,Home Office,Maracaibo,Zulia,Venezuela,South
AU-2015-2529,1/24/2023,1/30/2023,6,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,5,0.05, $93.3 , $9.3 ,High,IN-002529,Miles Gilpin,Consumer,Suzhou,Gansu,China,North Asia
AU-2015-2532,1/3/2023,1/13/2023,10,First Class,Auto & Accessories,Car Body Covers, $117.0 ,4,0.04, $18.3 , $1.8 ,High,LE-002532,Roy Lonsdale,Corporate,Bornova,Izmir,Turkey,EMEA
AU-2015-2542,1/10/2023,1/17/2023,7,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,5,0.02, $26.2 , $2.6 ,Critical,LE-002542,Tucker Caudle,Consumer,Alicante,Valenciana,Spain,South
AU-2015-2543,1/4/2023,1/9/2023,5,First Class,Auto & Accessories,Tyre, $250.0 ,1,0.02, $165.0 , $16.5 ,Critical,RF-002543,Mejia Waldorf,Corporate,Pozzuoli,Campania,Italy,South
AU-2015-2546,1/16/2023,1/21/2023,5,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,4,0.05, $11.2 , $1.1 ,High,GE-002546,Grimes Paige,Consumer,Melbourne,Victoria,Australia,Oceania
AU-2015-2565,1/23/2023,1/26/2023,3,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,1,0.01, $148.7 , $14.9 ,High,TZ-002565,Padilla Kunitz,Home Office,Kettering,England,United Kingdom,North
AU-2015-2568,1/28/2023,1/31/2023,3,First Class,Auto & Accessories,Car Body Covers, $117.0 ,2,0.02, $32.3 , $3.2 ,Medium,CH-002568,Bates Gockenbach,Consumer,Ankara,Ankara,Turkey,EMEA
AU-2015-2601,1/19/2023,1/28/2023,9,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,4,0.02, $132.5 , $13.3 ,Critical,RI-002601,Nixon Shariari,Consumer,Mexicali,Baja California,Mexico,North
AU-2015-2613,1/29/2023,2/8/2023,10,First Class,Auto & Accessories,Car Body Covers, $117.0 ,2,0.01, $34.7 , $3.5 ,Critical,IO-002613,Walter Seio,Consumer,Pasadena,California,United States,West
AU-2015-2620,1/25/2023,1/29/2023,4,First Class,Auto & Accessories,Car Media Players, $140.0 ,5,0.01, $53.0 , $5.3 ,Medium,EE-002620,Clarke Mcafee,Consumer,Sialkot,Punjab,Pakistan,Central Asia
AU-2015-2623,1/1/2023,1/5/2023,4,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,3,0.02, $30.9 , $3.1 ,Medium,ON-002623,Howell Eason,Consumer,Cannes,Provence-Alpes-Côte d'Azur,France,Central
AU-2015-2625,1/26/2023,2/5/2023,10,First Class,Auto & Accessories,Bike Tyres, $72.0 ,2,0.04, $36.0 , $3.6 ,High,KE-002625,Hensley O'Rourke,Consumer,San Francisco,California,United States,West
AU-2015-2640,1/24/2023,1/26/2023,2,First Class,Auto & Accessories,Car Body Covers, $117.0 ,4,0.03, $23.0 , $2.3 ,Medium,EL-002640,Velasquez Staebel,Consumer,Manisa,Manisa,Turkey,EMEA
AU-2015-2641,1/11/2023,1/16/2023,5,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,1,0.01, $36.8 , $3.7 ,High,NO-002641,Garrison Perrino,Consumer,Lormont,Aquitaine,France,Central
AU-2015-2644,1/28/2023,2/4/2023,7,First Class,Auto & Accessories,Car Mat, $54.0 ,5,0.04, $10.8 , $1.1 ,High,MS-002644,Faulkner Williams,Consumer,Concord,New Hampshire,United States,East
AU-2015-2650,1/11/2023,1/14/2023,3,First Class,Auto & Accessories,Car & Bike Care, $118.0 ,5,0.03, $20.3 , $2.0 ,Medium,IN-002650,Barker Haberlin,Corporate,Juiz de Fora,Minas Gerais,Brazil,South
AU-2015-2662,1/24/2023,2/1/2023,8,First Class,Auto & Accessories,Car Mat, $54.0 ,5,0.03, $10.8 , $1.1 ,High,NG-002662,Shaw Chung,Consumer,Bacolod City,Western Visayas,Philippines,Southeast Asia
AU-2015-2717,1/5/2023,1/14/2023,9,First Class,Auto & Accessories,Car Seat Covers, $114.0 ,5,0.01, $28.3 , $2.8 ,Critical,NG-002717,Garcia Armstrong,Consumer,New York City,New York,United States,East
AU-2015-2725,1/28/2023,1/30/2023,2,First Class,Auto & Accessories,Car Mat, $54.0 ,5,0.04, $10.8 , $1.1 ,High,LE-002725,Reynolds Carlisle,Consumer,Anshan,Liaoning,China,North Asia
AU-2015-2728,1/12/2023,1/14/2023,2,First Class,Auto & Accessories,Car Media Players, $140.0 ,2,0.02, $54.4 , $5.4 ,Critical,EN-002728,Schneider Hansen,Corporate,Ivry-sur-Seine,Ile-de-France,France,Central
AU-2015-2730,1/7/2023,1/11/2023,4,First Class,Auto & Accessories,Car Body Covers, $117.0 ,2,0.05, $25.3 , $2.5 ,High,EY-002730,Robertson Coakley,Consumer,Multan,Punjab,Pakistan,Central Asia
AU-2015-2734,1/11/2023,1/13/2023,2,First Class,Auto & Accessories,Car Mat, $54.0 ,1,0.02, $54.0 , $5.4 ,High,OW-002734,Price Brandow,Consumer,New York City,New York,United States,East
AU-2015-2748,1/6/2023,1/16/2023,10,First Class,Auto & Accessories,Car Body Covers, $117.0 ,4,0.05, $13.6 , $1.4 ,High,RI-002748,Ayala Molinari,Consumer,Turin,Piedmont,Italy,South
AU-2015-2761,1/19/2023,1/27/2023,8,First Class,Auto & Accessories,Car Mat, $54.0 ,3,0.05, $18.0 , $1.8 ,Critical,ND-002761,Crawford Chand,Consumer,Dakar,Dakar,Senegal,Africa
AU-2015-2770,1/6/2023,1/12/2023,6,First Class,Auto & Accessories,Car Mat, $54.0 ,4,0.05, $13.5 , $1.4 ,High,OK-002770,Lee Ashbrook,Corporate,Nacka,Stockholm,Sweden,North
AU-2015-2784,1/29/2023,2/1/2023,3,First Class,Auto & Accessories,Car Body Covers, $117.0 ,1,0.03, $33.5 , $3.3 ,Medium,MS-002784,Knapp Williams,Home Office,San Francisco,California,United States,West
AU-2015-2817,1/6/2023,1/9/2023,3,First Class,Auto & Accessories,Car Pillow & Neck Rest, $231.0 ,5,0.01, $139.5 , $13.9 ,Medium,EZ-002817,Mccormick Lopez,Consumer,Talavera de la Reina,Castile-La Mancha,Spain,South
AU-2015-2822,1/21/2023,1/23/2023,2,First Class,Auto & Accessories,Tyre, $250.0 ,4,0.03, $140.0 , $14.0 ,Medium,AM-002822,Barry Willingham,Corporate,Saltillo,Coahuila,Mexico,North
